   3.4000000e-01   1.3097460e+00
   3.6000000e-01  -5.8316907e-01
   3.8000000e-01  -1.4735138e+00
   4.0000000e-01   6.9573670e-01
   4.2000000e-01   6.1085767e-01
   4.4000000e-01  -1.3649206e+00
   4.6000000e-01   1.6685664e+00
   4.8000000e-01   5.2884309e-01
   5.0000000e-01  -6.8693227e-01
   5.2000000e-01   7.6520605e-01
   5.4000000e-01  -6.3379106e-01
   5.6000000e-01   6.3226347e-01
   5.8000000e-01   1.1348177e+00
   6.0000000e-01   1.5000195e-01
   6.2000000e-01  -4.6016738e-01
   6.4000000e-01   1.9969293e+00
   6.6000000e-01   2.0761829e+00
   6.8000000e-01  -1.4812831e-01
   7.0000000e-01   1.4537002e+00
   7.2000000e-01   1.4479540e+00
   7.4000000e-01   1.1288005e+00
   7.6000000e-01  -1.2003485e-01
   7.8000000e-01   6.5740326e-02
   8.0000000e-01   1.8514426e+00
   8.2000000e-01   4.7945655e-01
   8.4000000e-01   1.2552770e+00
   8.6000000e-01   1.3995639e+00
   8.8000000e-01  -2.3084403e-01
   9.0000000e-01  -2.4376876e-01
   9.2000000e-01   1.9004979e+00
   9.4000000e-01   1.0653450e+00
   9.6000000e-01   1.3251282e+00
   9.8000000e-01   2.1339871e+00
   1.0000000e+00   7.2811424e-01
  -1.0000000e+00   1.5776134e+00
  -9.8000000e-01   7.6612202e-01
  -9.6000000e-01   2.6185567e+00
  -9.4000000e-01   5.1665498e-01
  -9.2000000e-01   2.1137030e+00
  -9.0000000e-01   1.1429412e+00
  -8.8000000e-01   1.5964040e+00
  -8.6000000e-01   2.4619722e+00
  -8.4000000e-01   3.0685248e+00
  -8.2000000e-01   9.1106523e-01
  -8.0000000e-01   6.7705854e-01
  -7.8000000e-01   2.2499428e+00
  -7.6000000e-01   1.8373374e+00
  -7.4000000e-01   3.4570841e+00
  -7.2000000e-01   3.1081665e+00
  -7.0000000e-01   2.9004305e+00
  -6.8000000e-01   3.1169532e+00
  -6.6000000e-01   2.9541328e+00
  -6.4000000e-01   9.9227756e-01
  -6.2000000e-01   3.5975897e+00
  -6.0000000e-01   1.6705271e+00
  -5.8000000e-01   1.9762294e+00
  -5.6000000e-01   3.8308011e+00
  -5.4000000e-01   3.8330395e+00
  -5.2000000e-01   2.5376404e+00
  -5.0000000e-01   3.4634969e+00
  -4.8000000e-01   1.7181785e+00
  -4.6000000e-01   2.7066544e+00
  -4.4000000e-01   1.8081396e+00
  -4.2000000e-01   1.9840037e+00
  -4.0000000e-01   1.5352061e+00
  -3.8000000e-01   3.2475028e+00
  -3.6000000e-01   3.2791483e+00
  -3.4000000e-01   1.6594617e+00
  -3.2000000e-01   3.7617035e+00
  -3.0000000e-01   2.2371169e+00
  -2.8000000e-01   4.5196058e+00
  -2.6000000e-01   3.8897153e+00
  -2.4000000e-01   2.6871395e+00
  -2.2000000e-01   2.4478181e+00
  -2.0000000e-01   2.4985447e+00
  -1.8000000e-01   3.6451839e+00
  -1.6000000e-01   3.5189499e+00
  -1.4000000e-01   4.3773098e+00
  -1.2000000e-01   2.2315731e+00
  -1.0000000e-01   3.7430557e+00
  -8.0000000e-02   2.0933019e+00
  -6.0000000e-02   3.5691219e+00
  -4.0000000e-02   3.4854636e+00
  -2.0000000e-02   4.6826353e+00
   0.0000000e+00   3.1054945e+00
   2.0000000e-02   4.1723305e+00
   4.0000000e-02   3.9018525e+00
   6.0000000e-02   4.7187669e+00
   8.0000000e-02   4.7558285e+00
   1.0000000e-01   2.8896426e+00
   1.2000000e-01   3.1759503e+00
   1.4000000e-01   3.3088307e+00
   1.6000000e-01   2.2795476e+00
   1.8000000e-01   3.5779336e+00
   2.0000000e-01   2.5110519e+00
   2.2000000e-01   2.7330563e+00
   2.4000000e-01   2.4911463e+00
   2.6000000e-01   3.3094791e+00
   2.8000000e-01   3.4217102e+00
   3.0000000e-01   3.4718601e+00
   3.2000000e-01   2.7750980e+00
   3.4000000e-01   4.2725587e+00
   3.6000000e-01   4.8404173e+00
   3.8000000e-01   3.5394336e+00
   4.0000000e-01   5.1156285e+00
   4.2000000e-01   4.8074548e+00
   4.4000000e-01   4.4906738e+00
   4.6000000e-01   2.9047301e+00
   4.8000000e-01   3.4647287e+00
   5.0000000e-01   2.4013011e+00
   5.2000000e-01   3.1886613e+00
   5.4000000e-01   3.9856599e+00
   5.6000000e-01   2.3709808e+00
   5.8000000e-01   2.7577347e+00
   6.0000000e-01   4.7348705e+00
   6.2000000e-01   3.9385703e+00
   6.4000000e-01   4.3141473e+00
   6.6000000e-01   2.3874769e+00
   6.8000000e-01   4.9607660e+00
   7.0000000e-01   4.0103665e+00
   7.2000000e-01   4.8435862e+00
   7.4000000e-01   3.7932895e+00
   7.6000000e-01   3.5041355e+00
   7.8000000e-01   2.9362493e+00
   8.0000000e-01   4.7910408e+00
   8.2000000e-01   4.7705128e+00
   8.4000000e-01   2.3128817e+00
   8.6000000e-01   4.9160123e+00
   8.8000000e-01   3.6707052e+00
   9.0000000e-01   3.5462843e+00
   9.2000000e-01   2.6844238e+00
   9.4000000e-01   2.6757559e+00
   9.6000000e-01   4.8595235e+00
   9.8000000e-01   2.5725082e+00
   1.0000000e+00   4.0001128e+00
   1.0200000e+00   4.6498655e+00
   1.0400000e+00   2.3175833e+00
   1.0600000e+00   4.4128646e+00
   1.0800000e+00   3.6985968e+00
   1.1000000e+00   2.6791845e+00
   1.1200000e+00   4.6388993e+00
   1.1400000e+00   4.7480736e+00
   1.1600000e+00   2.2616121e+00
   1.1800000e+00   3.1253847e+00
   1.2000000e+00   2.3740754e+00
   1.2200000e+00   4.0503548e+00
   1.2400000e+00   2.5328166e+00
   1.2600000e+00   3.8467319e+00
   1.2800000e+00   4.1962282e+00
   1.3000000e+00   3.0364869e+00
   1.3200000e+00   1.6679637e+00
   1.3400000e+00   2.5342401e+00
   1.3600000e+00   1.6406410e+00
   1.3800000e+00   2.1333124e+00
   1.4000000e+00   2.2155821e+00
   1.4200000e+00   1.5930363e+00
   1.4400000e+00   3.7291121e+00
   1.4600000e+00   2.6160526e+00
   1.4800000e+00   3.4493710e+00
   1.5000000e+00   1.2796101e+00
   1.5200000e+00   2.0915589e+00
   1.5400000e+00   2.4793362e+00
   1.5600000e+00   2.5388742e+00
   1.5800000e+00   1.5083771e+00
   1.6000000e+00   3.6556309e+00
   1.6200000e+00   2.2011256e+00
   1.6400000e+00   3.4165087e+00
   1.6600000e+00   3.8514767e+00
   1.6800000e+00   2.2024376e+00
   1.7000000e+00   3.1791116e+00
   1.7200000e+00   2.7538166e+00
   1.7400000e+00   2.5584461e+00
   1.7600000e+00   1.0092657e+00
   1.7800000e+00   1.7563215e+00
   1.8000000e+00   3.4433436e+00
   1.8200000e+00   7.3426189e-01
   1.8400000e+00   2.5399067e+00
   1.8600000e+00   1.3460873e+00
   1.8800000e+00   2.0775899e+00
   1.9000000e+00   5.6619216e-01
   1.9200000e+00   3.2585221e-01
   1.9400000e+00   9.8632346e-01
   1.9600000e+00   2.4904122e+00
   1.9800000e+00   1.7154172e+00
   2.0000000e+00   2.3047619e+00
   2.0200000e+00   8.4261437e-01
   2.0400000e+00   8.4062745e-01
   2.0600000e+00   2.1679496e+00
   2.0800000e+00   1.5807042e+00
   2.1000000e+00   1.9666831e+00
   2.1200000e+00   2.4006527e+00
   2.1400000e+00   9.7473854e-02
   2.1600000e+00   9.1436545e-01
   2.1800000e+00  -1.8458572e-01
   2.2000000e+00  -1.2635498e-01
   2.2200000e+00   7.2030537e-01
   2.2400000e+00   5.4534216e-01
   2.2600000e+00   1.5639256e+00
   2.2800000e+00  -1.4497051e-01
   2.3000000e+00  -6.6071918e-01
   2.3200000e+00   1.9199599e+00
   2.3400000e+00   2.7922331e-01
   2.3600000e+00   1.6456083e+00
   2.3800000e+00  -3.7493070e-01
   2.4000000e+00   1.5125413e+00
   2.4200000e+00  -1.1075570e+00
   2.4400000e+00  -1.2077692e+00
   2.4600000e+00  -1.0801183e+00
   2.4800000e+00  -4.3472954e-01
   2.5000000e+00   9.0131734e-01
   2.5200000e+00  -1.2991466e+00
   2.5400000e+00   2.5121638e-02
   2.5600000e+00  -5.3298075e-01
   2.5800000e+00  -4.1285180e-01
   2.6000000e+00  -1.0883128e+00
   2.6200000e+00  -2.0815149e+00
   2.6400000e+00  -8.7727303e-01
   2.6600000e+00  -1.2789330e-01
   2.6800000e+00  -2.2098335e+00
   2.7000000e+00  -1.5456906e+00
   2.7200000e+00  -2.0682976e+00
   2.7400000e+00  -1.7302846e+00
   2.7600000e+00  -2.2760066e+00
   2.7800000e+00  -9.4122877e-01
   2.8000000e+00  -6.4543241e-01
   2.8200000e+00  -8.4537446e-01
   2.8400000e+00  -1.4000816e+00
   2.8600000e+00  -1.7427129e+00
   2.8800000e+00  -2.8446317e+00
   2.9000000e+00  -2.6289741e+00
   2.9200000e+00  -1.9973162e+00
   2.9400000e+00  -2.1561380e+00
   2.9600000e+00  -1.2433059e+00
   2.9800000e+00  -9.9199221e-01
   3.0000000e+00  -3.9431818e+00
